block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_356088438,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901292,
a_356088437,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901291,
a_356088428,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901290,
a_356088426,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901299,
a_356088435,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901298,
b_356090405,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924717,
a_356086957,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882468,
a_356086966,0,4383,0,0,103 Decatur Northbound,12649,3_merged_357925057,357882469,
b_356090389,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924716,
a_356086958,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882462,
a_356086960,0,4383,0,0,103 Decatur Northbound,12648,3_merged_357925057,357882463,
a_356086961,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882460,
a_356086957,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882461,
a_356086965,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882466,
a_356086961,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882467,
a_356086964,0,4383,0,0,103 Decatur Northbound,12649,3_merged_357925057,357882464,
a_356086963,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882465,
b_356090397,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924714,
b_356090409,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924713,
b_356090404,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924712,
b_356090403,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924711,
b_356090396,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924710,
a_356087869,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894089,
a_356087878,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894088,
a_356087171,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894087,
a_356087877,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894086,
a_356087874,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894085,
a_356087170,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894084,
a_356087868,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894083,
a_356087873,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894082,
a_356087876,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894081,
a_356087871,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894080,
a_356088076,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896829,
a_356088070,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896828,
a_356088063,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896827,
a_356088062,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896826,
a_356088073,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896825,
a_356088075,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896824,
a_356088060,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896823,
a_356088069,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896822,
a_356088068,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896821,
a_356088059,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896820,
a_356088323,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900166,
a_356088325,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900167,
a_356088322,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900164,
a_356088326,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900165,
a_356088324,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900162,
a_356088321,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900163,
a_356088322,0,4396,0,1,121 Buffalo / Durango Southbound,12716,13_merged_357925059,357900160,
a_356088218,0,4396,0,1,121 Buffalo / Durango Southbound,12716,13_merged_357925059,357900161,
a_356088218,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900168,
a_356088324,0,4396,0,1,121 Buffalo / Durango Southbound,12715,13_merged_357925059,357900169,
b_356089975,0,4454,0,0,401 N. Outlets / Symphony Park,13059,2_merged_357925062,357917179,
b_356088681,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905538,
b_356088680,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905539,
b_356088871,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905536,
b_356088869,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905537,
b_356088868,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905534,
b_356088872,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905535,
b_356088870,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905532,
b_356088867,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905533,
b_356088681,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905530,
b_356088680,0,4430,0,0,113 N. Las Vegas Blvd Northbound,12915,2_merged_357925062,357905531,
b_356089595,0,4453,0,1,Deuce on The Strip Southbound,13058,2_merged_357925062,357920416,
b_356089590,0,4453,0,1,Deuce on The Strip Southbound,13058,2_merged_357925062,357920417,
b_356089584,0,4453,0,1,Deuce on The Strip Southbound,13058,2_merged_357925062,357920418,
b_356089603,0,4453,0,1,Deuce on The Strip Southbound,13058,2_merged_357925062,357920419,
b_356089974,0,4454,0,0,401 N. Outlets / Symphony Park,13060,2_merged_357925062,357917173,
a_356088158,0,4385,0,0,105 Martin L. King Northbound,12659,4_merged_357925060,357897405,
b_356089974,0,4454,0,0,401 N. Outlets / Symphony Park,13059,2_merged_357925062,357917175,
b_356089974,0,4454,0,0,401 N. Outlets / Symphony Park,13059,2_merged_357925062,357917174,
b_356089974,0,4454,0,0,401 N. Outlets / Symphony Park,13059,2_merged_357925062,357917177,
b_356089974,0,4454,0,0,401 N. Outlets / Symphony Park,13059,2_merged_357925062,357917176,
b_356089656,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915128,
b_356089651,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915129,
b_356089655,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915120,
b_356089649,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915121,
b_356089650,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915122,
b_356089657,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12968,4_merged_357925064,357915123,
b_356089652,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915124,
b_356089646,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915125,
b_356089654,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915126,
b_356089648,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12967,4_merged_357925064,357915127,
b_356089819,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918336,
b_356089817,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918337,
b_356089818,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918334,
b_356089823,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918335,
b_356089820,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918332,
b_356089821,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918333,
b_356089815,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918330,
b_356089824,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918331,
b_356089822,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918338,
b_356089815,0,4428,0,1,110 Eastern Southbound,12906,2_merged_357925062,357918339,
b_356090341,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924106,
b_356090342,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924107,
b_356090346,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924104,
a_356088360,0,4417,0,1,SX-A Sahara Express Westbound,12850,13_merged_357925059,357900554,
a_356088359,0,4417,0,1,SX-B Sahara Express Westbound,12851,13_merged_357925059,357900553,
b_356090344,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924103,
b_356090349,0,4440,0,0,206 Charleston Eastbound,12978,13_merged_357925063,357924100,
a_356087869,0,4416,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),12838,4_merged_357925060,357894145,
b_356090343,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924108,
b_356090344,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924109,
a_356086939,0,4383,0,1,103 Decatur Southbound,12653,2_merged_357925058,357882399,
a_356087315,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,2_merged_357925058,357886178,
a_356087316,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,2_merged_357925058,357886179,
a_356087316,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,2_merged_357925058,357886170,
a_356087318,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,2_merged_357925058,357886171,
a_356087317,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,2_merged_357925058,357886172,
a_356087319,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,2_merged_357925058,357886173,
a_356087283,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,2_merged_357925058,357886174,
a_356087313,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,2_merged_357925058,357886175,
a_356087314,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,2_merged_357925058,357886176,
a_356087320,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,2_merged_357925058,357886177,
b_356089549,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906380,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885493,
b_356088601,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906382,
b_356090355,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924172,
b_356088608,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906383,
b_356088600,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906384,
b_356088734,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906385,
b_356090058,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917896,
b_356090065,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917897,
b_356090057,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917894,
b_356090060,0,4460,0,0,120 Fort Apache / Rampart Northbound,13101,2_merged_357925062,357917895,
b_356090065,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917892,
b_356090059,0,4460,0,0,120 Fort Apache / Rampart Northbound,13101,2_merged_357925062,357917893,
b_356090124,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917890,
b_356090061,0,4460,0,0,120 Fort Apache / Rampart Northbound,13101,2_merged_357925062,357917891,
b_356088611,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906387,
b_356090066,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917898,
b_356090057,0,4460,0,0,120 Fort Apache / Rampart Northbound,13102,2_merged_357925062,357917899,
b_356089551,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915946,
b_356089552,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915947,
b_356089555,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915944,
b_356089559,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915945,
b_356089558,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915942,
b_356088730,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915943,
b_356089556,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915940,
b_356089554,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915941,
b_356089557,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915948,
b_356089554,0,4427,0,0,109 Maryland Pkwy Northbound,12900,4_merged_357925064,357915949,
a_356087815,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893288,
a_356087816,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893289,
a_356087810,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893284,
a_356087811,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893285,
a_356087813,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893286,
a_356087820,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893287,
a_356087814,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893280,
a_356087809,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893281,
a_356087818,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893282,
a_356087819,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893283,
b_356089327,0,4452,0,1,221 Cactus Westbound,13050,3_merged_357925061,357912411,
b_356089326,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13052,3_merged_357925061,357912410,
a_356087749,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12825,4_merged_357925060,357892625,
a_356087748,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12825,4_merged_357925060,357892624,
a_356087746,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12823,4_merged_357925060,357892627,
a_356087750,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12823,4_merged_357925060,357892626,
a_356087750,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12825,4_merged_357925060,357892621,
a_356087749,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12827,4_merged_357925060,357892620,
a_356087747,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12825,4_merged_357925060,357892623,
a_356087746,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12823,4_merged_357925060,357892622,
a_356087748,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12823,4_merged_357925060,357892629,
a_356087747,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12823,4_merged_357925060,357892628,
a_356087986,0,4396,0,1,121 Buffalo / Durango Southbound,12716,4_merged_357925060,357895938,
a_356087991,0,4382,0,0,102 Jones Northbound,12641,4_merged_357925060,357895939,
b_356090215,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922821,
b_356090217,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922820,
b_356090215,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922827,
b_356090217,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922826,
b_356090216,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922825,
b_356090215,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922824,
a_356087991,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895930,
a_356087988,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895931,
a_356087989,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895932,
a_356087990,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895933,
a_356087986,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895934,
a_356087987,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895935,
a_356087984,0,4396,0,1,121 Buffalo / Durango Southbound,12715,4_merged_357925060,357895936,
a_356087991,0,4396,0,1,121 Buffalo / Durango Southbound,12716,4_merged_357925060,357895937,
a_356088134,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885463,
a_356087206,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885462,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885461,
a_356088160,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885460,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885467,
a_356087964,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885466,
a_356087056,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885465,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885464,
a_356087056,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885469,
a_356087270,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885468,
a_356088275,0,4394,0,1,119 Simmons / Koval Southbound,12705,13_merged_357925059,357899134,
a_356088276,0,4394,0,1,119 Simmons / Koval Southbound,12706,13_merged_357925059,357899135,
a_356088277,0,4394,0,1,119 Simmons / Koval Southbound,12705,13_merged_357925059,357899136,
a_356088240,0,4394,0,1,119 Simmons / Koval Southbound,12704,13_merged_357925059,357899137,
a_356088276,0,4394,0,1,119 Simmons / Koval Southbound,12705,13_merged_357925059,357899130,
a_356088277,0,4394,0,1,119 Simmons / Koval Southbound,12705,13_merged_357925059,357899131,
a_356088278,0,4394,0,1,119 Simmons / Koval Southbound,12705,13_merged_357925059,357899132,
